#,STATE,STATE ABBREVIATION,DISTRICT,FEC ID,INCUMBENT INDICATOR,FIRST NAME,LAST NAME,LAST NAME; FIRST,TOTAL VOTES,PARTY,PRIMARY,PRIMARY %,RUNOFF,RUNOFF %,GENERAL,GENERAL %,GE RUNOFF,GE RUNOFF %,COMBINED GE PARTY TOTALS (NY; SC),COMBINED % (NY; SC),Notes (See Endnotes Tab)
955,Idaho,ID,1,H6ID01151,,"R. Skipper ""Skip""",Brandt,"Brandt; R. Skipper ""Skip""",,REP,6289,0.085527389,,,,,,,,,
956,Idaho,ID,1,,,,,,Party Votes:,REP,73532,,,,,,,,,,
957,Idaho,ID,1,H6ID01185,,Larry,Grant,Grant; Larry,,DEM,10885,0.747801594,,,103935,0.448045902,,,,,
958,Idaho,ID,1,H6ID01219,,Cecil; III,Kelly,Kelly; Cecil; III,,DEM,3671,0.252198406,,,,,,,,,
959,Idaho,ID,1,,,,,,Party Votes:,DEM,14556,,,,,,,,,,
960,Idaho,ID,1,H6ID01201,,Dave,Olson,Olson; Dave,,IND,,,,,6857,0.029559347,,,,,
961,Idaho,ID,1,H6ID01235,,Andy,Hedden-Nicely,Hedden-Nicely; Andy,,UNI,,,,,2882,0.012423806,,,,,
962,Idaho,ID,1,H6ID01227,,Paul,Smith,Smith; Paul,,CON,,,,,2457,0.010591704,,,,,
963,Idaho,ID,1,,,,,,District Votes:,,88088,,,,231974,,,,,,
964,Idaho,ID,2,H8ID02064,(I),Mike,Simpson,Simpson; Mike,,REP,58955,1,,,132262,0.619982,,,,,
965,Idaho,ID,2,,,,,,Party Votes:,REP,58955,,,,,,,,,,
966,Idaho,ID,2,H6ID02142,,Jim,Hansen,Hansen; Jim,,DEM,13300,1,,,73441,0.344256839,,,,,
967,Idaho,ID,2,,,,,,Party Votes:,DEM,13300,,,,,,,,,,
968,Idaho,ID,2,H2ID02167,,Cameron,Forth,Forth; Cameron,,IND,,,,,5113,0.023967337,,,,,
969,Idaho,ID,2,H6ID02159,,Travis J.,Hedrick,Hedrick; Travis J.,,CON,,,,,2516,0.011793824,,,,,
970,Idaho,ID,2,,,,,,District Votes:,,72255,,,,213332,,,,,,
971,Idaho,ID,H,,,,,,House Votes:,,160343,,,,445306,,,,,,
972,Illinois,IL,1,H2IL01042,(I),Bobby L.,Rush,Rush; Bobby L.,,DEM,81593,0.815766847,,,146623,0.840598073,,,,,
973,Illinois,IL,1,H6IL01126,,Phillip,Jackson,Jackson; Phillip,,DEM,18427,0.184233153,,,,,,,,,
974,Illinois,IL,1,,,,,,Party Votes:,DEM,100020,,,,,,,,,,
975,Illinois,IL,1,H6IL01134,,Jason E.,Tabour,Tabour; Jason E.,,REP,6494,1,,,27804,0.159401927,,,,,
976,Illinois,IL,1,,,,,,Party Votes:,REP,6494,,,,,,,,,,
977,Illinois,IL,1,,,,,,District Votes:,,106514,,,,174427,,,,,,
978,Illinois,IL,2,H6IL02124,(I),Jesse L.; Jr.,Jackson,Jackson; Jesse L.; Jr.,,DEM,90659,1,,,146347,0.848437591,,,,,
979,Illinois,IL,2,,,,,,Party Votes:,DEM,90659,,,,,,,,,,
980,Illinois,IL,2,H6IL02249,,Robert,Belin,Belin; Robert,,REP,3829,0.583867033,,,20395,0.118238738,,,,,
981,Illinois,IL,2,H6IL02256,,Howard,Schug,Schug; Howard,,REP,2729,0.416132967,,,,,,,,,
982,Illinois,IL,2,,,,,,Party Votes:,REP,6558,,,,,,,,,,
983,Illinois,IL,2,H2IL02107,,Anthony W.,Williams,Williams; Anthony W.,,LBT,12,1,,,5748,0.033323671,,,,,
984,Illinois,IL,2,,,,,,Party Votes:,LBT,12,,,,,,,,,,
985,Illinois,IL,2,,,,,,District Votes:,,97229,,,,172490,,,,,,
986,Illinois,IL,3,H4IL03077,(I),Daniel William,Lipinski,Lipinski; Daniel William,,DEM,44401,0.544463519,,,127768,0.770977903,,,,,
987,Illinois,IL,3,H6IL03122,,John T.,Kelly,Kelly; John T.,,DEM,20918,0.256505212,,,,,,,,,
988,Illinois,IL,3,H6IL03114,,John P.,Sullivan,Sullivan; John P.,,DEM,16231,0.199031269,,,,,,,,,
989,Illinois,IL,3,,,,,,Party Votes:,DEM,81550,,,,,,,,,,
990,Illinois,IL,3,H0IL01111,,Raymond G.,Wardingley,Wardingley; Raymond G.,,REP,12603,0.706169104,,,37954,0.229022097,,,,,
991,Illinois,IL,3,H4IL03028,,Arthur J.,Jones,Jones; Arthur J.,,REP,5242,0.293718832,,,,,,,,,
992,Illinois,IL,3,H0IL03042,,Richard Benedict,Mayers,Mayers; Richard Benedict,,W(REP),2,0.000112064,,,,,,,,,
993,Illinois,IL,3,,,,,,Party Votes:,REP,17847,,,,,,,,,,
994,Illinois,IL,3,,,,,,District Votes:,,99397,,,,165722,,,,,,
995,Illinois,IL,4,H2IL08039,(I),Luis V.,Gutierrez,Gutierrez; Luis V.,,DEM,36915,1,,,69910,0.858402299,,,,,
996,Illinois,IL,4,,,,,,Party Votes:,DEM,36915,,,,,,,,,,
997,Illinois,IL,4,H6IL04120,,Ann ,Melichar,Melichar; Ann ,,REP,3102,1,,,11532,0.141597701,,,,,
998,Illinois,IL,4,,,,,,Party Votes:,REP,3102,,,,,,,,,,
999,Illinois,IL,4,,,,,,District Votes:,,40017,,,,81442,,,,,,
1000,Illinois,IL,5,H2IL05092,(I),Rahm,Emanuel,Emanuel; Rahm,,DEM,53727,0.831005522,,,114319,0.779903262,,,,,
1001,Illinois,IL,5,H2IL05142,,Mark Arnold,Fredrickson,Fredrickson; Mark Arnold,,DEM,6050,0.093576478,,,,,,,,,
1002,Illinois,IL,5,H6IL05135,,John (Johnny Hap),Haptonstall,Haptonstall; John (Johnny Hap),,DEM,4876,0.075418001,,,,,,,,,
1003,Illinois,IL,5,,,,,,Party Votes:,DEM,64653,,,,,,,,,,
1004,Illinois,IL,5,H6IL05143,,Kevin Edward,White,White; Kevin Edward,,REP,9567,1,,,32250,0.220014872,,,,,
1005,Illinois,IL,5,,,,,,Party Votes:,REP,9567,,,,,,,,,,
1006,Illinois,IL,5,,,John,Houlihan,Houlihan; John,,W,,,,,12,8.19E-05,,,,,
1007,Illinois,IL,5,,,,,,District Votes:,,74220,,,,146581,,,,,,
1008,Illinois,IL,6,H6IL06117,,Peter J.,Roskam,Roskam; Peter J.,,REP ,50794,1,,,91382,0.513506072,,,,,
1009,Illinois,IL,6,,,,,,Party Votes:,REP ,50794,,,,,,,,,,
1010,Illinois,IL,6,H6IL06141,,L. Tammy ,Duckworth,Duckworth; L. Tammy ,,DEM,14283,0.438465081,,,86572,0.48647707,,,,,
1011,Illinois,IL,6,H4IL06096,,Christine ,Cegelis,Cegelis; Christine ,,DEM,13159,0.403960092,,,,,,,,,
1012,Illinois,IL,6,H6IL06133,,Lindy,Scott,Scott; Lindy,,DEM,5133,0.157574827,,,,,,,,,
1013,Illinois,IL,6,,,,,,Party Votes:,DEM,32575,,,,,,,,,,
1014,Illinois,IL,6,,,Patricia Elaine,Beard,Beard; Patricia Elaine,,W,,,,,3,1.69E-05,,,,,
1015,Illinois,IL,6,,,,,,District Votes:,,83369,,,,177957,,,,,,
1016,Illinois,IL,7,H4IL07037,(I),Danny K.,Davis,Davis; Danny K.,,DEM,77287,0.889849633,,,143071,0.867039167,,,,,
1017,Illinois,IL,7,H6IL07263,,Jim,Ascot,Ascot; Jim,,DEM,6646,0.076519216,,,,,,,,,
1018,Illinois,IL,7,H0IL07084,,Robert ,Dallas,Dallas; Robert ,,DEM,2921,0.033631151,,,,,,,,,
1019,Illinois,IL,7,,,,,,Party Votes:,DEM,86854,,,,,,,,,,
1020,Illinois,IL,7,H6IL07271,,Charles ,Hutchinson,Hutchinson; Charles ,,REP,6586,1,,,21939,0.132954773,,,,,
1021,Illinois,IL,7,,,,,,Party Votes:,REP,6586,,,,,,,,,,
1022,Illinois,IL,7,,,Lowell M.,Seida,Seida; Lowell M.,,W,,,,,1,6.06E-06,,,,,
1023,Illinois,IL,7,,,,,,District Votes:,,93440,,,,165011,,,,,,
1024,Illinois,IL,8,H2IL08088,(I),Melissa ,Bean,Bean; Melissa ,,DEM,23375,1,,,93355,0.509040645,,,,,
1025,Illinois,IL,8,,,,,,Party Votes:,DEM,23375,,,,,,,,,,
1026,Illinois,IL,8,H8IL08044, ,David ,McSweeney,McSweeney; David ,,REP,25085,0.429170231,,,80720,0.440145261,,,,,
1027,Illinois,IL,8,H6IL08105,,Kathy ,Salvi,Salvi; Kathy ,,REP ,19370,0.331394354,,,,,,,,,
1028,Illinois,IL,8,H6IL08121,,Robert W.,Churchill,Churchill; Robert W.,,REP,9169,0.156869119,,,,,,,,,
1029,Illinois,IL,8,H6IL08097,,Aaron B.,Lincoln,Lincoln; Aaron B.,,REP,2630,0.044995723,,,,,,,,,
1030,Illinois,IL,8,H6IL08113,,Ken ,Arnold,Arnold; Ken ,,REP,1275,0.021813516,,,,,,,,,
1031,Illinois,IL,8,H6IL08139,,James Creighton; Jr.,Mitchell,Mitchell; James Creighton; Jr.,,REP,921,0.015757057,,,,,,,,,
1032,Illinois,IL,8,,,,,,Party Votes:,REP,58450,,,,,,,,,,
1033,Illinois,IL,8,H4IL08092,,Bill,Scheurer,Scheurer; Bill,,MOD,,,,,9312,0.050775925,,,,,
1034,Illinois,IL,8,,,Jonathan,Farnick,Farnick; Jonathan,,W,,,,,7,3.82E-05,,,,,
1035,Illinois,IL,8,,,,,,District Votes:,,81825,,,,183394,,,,,,
1036,Illinois,IL,9,H8IL09067,(I),Janice D.,Schakowsky,Schakowsky; Janice D.,,DEM,57490,1,,,122852,0.745854911,,,,,
1037,Illinois,IL,9,,,,,,Party Votes:,DEM,57490,,,,,,,,,,
1038,Illinois,IL,9,H6IL09111,,Michael P.,Shannon,Shannon; Michael P.,,REP,13482,0.849688032,,,41858,0.254126875,,,,,
1039,Illinois,IL,9,H6IL09129,,Simon M.,Ribeiro,Ribeiro; Simon M.,,REP/W,2385,0.150311968,,,3,1.82E-05,,,,,
1040,Illinois,IL,9,,,,,,Party Votes:,REP,15867,,,,,,,,,,
1041,Illinois,IL,9,,,,,,District Votes:,,73357,,,,164713,,,,,,
1042,Illinois,IL,10,H0IL10120,(I),Mark Steven,Kirk,Kirk; Mark Steven,,REP,36115,0.999640168,,,107929,0.533752374,,,,,
1043,Illinois,IL,10,H6IL10127,,Phil,Collins,Collins; Phil,,W(REP),13,0.000359832,,,,,,,,,
1044,Illinois,IL,10,,,,,,Party Votes:,REP,36128,,,,,,,,,,
1045,Illinois,IL,10,H6IL10119,,Daniel J.,Seals,Seals; Daniel J.,,DEM,23462,0.707624563,,,94278,0.466242681,,,,,
1046,Illinois,IL,10,H6IL10093, ,Zane,Smith,Smith; Zane,,DEM,9694,0.292375437,,,,,,,,,
1047,Illinois,IL,10,,,,,,Party Votes:,DEM,33156,,,,,,,,,,
1048,Illinois,IL,10,,,Arthur C.,Brumfield,Brumfield; Arthur C.,,W,,,,,1,4.95E-06,,,,,
1049,Illinois,IL,10,,,,,,District Votes:,,69284,,,,202208,,,,,,
1050,Illinois,IL,11,H4IL11096,(I),"Gerald C. ""Jerry""",Weller,"Weller; Gerald C. ""Jerry""",,REP ,45954,1,,,109009,0.550951197,,,,,
1051,Illinois,IL,11,,,,,,Party Votes:,REP ,45954,,,,,,,,,,
1052,Illinois,IL,11,H6IL11109,,John ,Pavich,Pavich; John ,,DEM,29436,1,,,88846,0.449043749,,,,,
1053,Illinois,IL,11,,,,,,Party Votes:,DEM,29436,,,,,,,,,,
1054,Illinois,IL,11,,,Alaka,Waikar,Waikar; Alaka,,W,,,,,1,5.05E-06,,,,,
1055,Illinois,IL,11,,,,,,District Votes:,,75390,,,,197856,,,,,,
1056,Illinois,IL,12,H8IL21021,(I),Jerry F.,Costello,Costello; Jerry F.,,DEM,45600,0.901346089,,,157802,0.999955643,,,,,
1057,Illinois,IL,12,H8IL12053,,Kenneth Charles,Wiezer,Wiezer; Kenneth Charles,,DEM,4991,0.098653911,,,,,,,,,
1058,Illinois,IL,12,,,,,,Party Votes:,DEM,50591,,,,,,,,,,
1059,Illinois,IL,12,,,W. K. ,Siglar,Siglar; W. K. ,,W,,,,,7,4.44E-05,,,,,
1060,Illinois,IL,12,,,,,,District Votes:,,50591,,,,157809,,,,,,
1061,Illinois,IL,13,H8IL13069,(I),Judy ,Biggert,Biggert; Judy ,,REP,52900,0.795919596,,,119720,0.583334145,,,,,
1062,Illinois,IL,13,H4IL13167,,Bob,Hart,Hart; Bob,,REP,13564,0.204080404,,,,,,,,,
1063,Illinois,IL,13,,,,,,Party Votes:,REP,66464,,,,,,,,,,
1064,Illinois,IL,13,H6IL13105,,Joseph ,Shannon,Shannon; Joseph ,,DEM,17919,0.56512552,,,85507,0.416631747,,,,,
1065,Illinois,IL,13,H6IL13097,,Bill ,Reedy,Reedy; Bill ,,DEM,13789,0.43487448,,,,,,,,,
1066,Illinois,IL,13,,,,,,Party Votes:,DEM,31708,,,,,,,,,,
1067,Illinois,IL,13,,,Mark Alan,Mastrogiovanni,Mastrogiovanni; Mark Alan,,W,,,,,7,3.41E-05,,,,,
1068,Illinois,IL,13,,,,,,District Votes:,,98172,,,,205234,,,,,,
1069,Illinois,IL,14,H6IL14095,(I),J. Dennis ,Hastert,Hastert; J. Dennis ,,REP,69198,1,,,117870,0.597887838,,,,,
1070,Illinois,IL,14,,,,,,Party Votes:,REP,69198,,,,,,,,,,
1071,Illinois,IL,14,H6IL14111,,"Jonathan ""John""",Laesch,"Laesch; Jonathan ""John""",,DEM,15022,0.657965048,,,79274,0.402112162,,,,,
1072,Illinois,IL,14,H4IL14108,,Ruben ,Kanhai-Zamora,Kanhai-Zamora; Ruben ,,DEM,7809,0.342034952,,,,,,,,,
1073,Illinois,IL,14,,,,,,Party Votes:,DEM,22831,,,,,,,,,,
1074,Illinois,IL,14,,,,,,District Votes:,,92029,,,,197144,,,,,,
1075,Illinois,IL,15,H0IL15053,(I),Timothy V.,Johnson,Johnson; Timothy V.,,REP,55833,1,,,116810,0.575886805,,,,,
1076,Illinois,IL,15,,,,,,Party Votes:,REP,55833,,,,,,,,,,
1077,Illinois,IL,15,H4IL15055,,David ,Gill,Gill; David ,,DEM ,17571,1,,,86025,0.424113195,,,,,
1078,Illinois,IL,15,,,,,,Party Votes:,DEM ,17571,,,,,,,,,,
1079,Illinois,IL,15,,,,,,District Votes:,,73404,,,,202835,,,,,,
1080,Illinois,IL,16,H0IL16085,(I),Donald A.,Manzullo,Manzullo; Donald A.,,REP,60440,1,,,125951,0.635791844,,,,,
1081,Illinois,IL,16,,,,,,Party Votes:,REP,60440,,,,,,,,,,
1082,Illinois,IL,16,H6IL16066,,Richard D.,Auman,Auman; Richard D.,,DEM,27749,1,,,63627,0.321184648,,,,,
1083,Illinois,IL,16,,,,,,Party Votes:,DEM,27749,,,,,,,,,,
1084,Illinois,IL,16,,,General John,Borling,Borling; General John,,W,,,,,8523,0.043023508,,,,,
1085,Illinois,IL,16,,,,,,District Votes:,,88189,,,,198101,,,,,,
1086,Illinois,IL,17,H6IL17155,,Phil,Hare,Hare; Phil,,DEM,#,,,,115025,0.571734614,,,,,7
1087,Illinois,IL,17,H2IL19010,(I),Lane A.,Evans,Evans; Lane A.,,DEM,38780,1,,,,,,,,,7
1088,Illinois,IL,17,,,,,,Party Votes:,DEM,38780,,,,,,,,,,
1089,Illinois,IL,17,H4IL17069,,Andrea ,Zinga,Zinga; Andrea ,,REP,13287,0.421943474,,,86161,0.428265386,,,,,
1090,Illinois,IL,17,H6IL17130,,Jim,Mowen,Mowen; Jim,,REP,12962,0.411622737,,,,,,,,,
1091,Illinois,IL,17,H6IL17148,,Brian S.,Gilliland,Gilliland; Brian S.,,REP,5241,0.166433789,,,,,,,,,
1092,Illinois,IL,17,,,,,,Party Votes:,REP,31490,,,,,,,,,,
1093,Illinois,IL,17,,,,,,District Votes:,,70270,,,,201186,,,,,,
1094,Illinois,IL,18,H4IL18059,(I),Ray ,LaHood,LaHood; Ray ,,REP ,49400,1,,,150194,0.672773532,,,,,
1095,Illinois,IL,18,,,,,,Party Votes:,REP ,49400,,,,,,,,,,
1096,Illinois,IL,18,H4IL18091,,Steve,Waterworth,Waterworth; Steve,,DEM,21798,1,,,73052,0.327226468,,,,,
1097,Illinois,IL,18,,,,,,Party Votes:,DEM,21798,,,,,,,,,,
1098,Illinois,IL,18,,,,,,District Votes:,,71198,,,,223246,,,,,,
1099,Illinois,IL,19,H2IL20042,(I),John M.,Shimkus,Shimkus; John M.,,REP,42588,0.998265435,,,143491,0.607107196,,,,,
1100,Illinois,IL,19,H6IL19110,,Don,Grimes,Grimes; Don,,W(REP),74,0.001734565,,,,,,,,,
1101,Illinois,IL,19,,,,,,Party Votes:,REP,42662,,,,,,,,,,
1102,Illinois,IL,19,H6IL19094,,Danny L.,Stover,Stover; Danny L.,,DEM,20555,0.615603474,,,92861,0.392892804,,,,,
1103,Illinois,IL,19,H6IL19086,,Vic ,Roberts,Roberts; Vic ,,DEM,12835,0.384396526,,,,,,,,,
1104,Illinois,IL,19,,,,,,Party Votes:,DEM,33390,,,,,,,,,,
1105,Illinois,IL,19,,,,,,District Votes:,,76052,,,,236352,,,,,,
1106,Illinois,IL,H,,,,,,House Votes:,,1513953,,,,3453708,,,,,,
1107,Indiana,IN,S,S4IN00014,(I),Richard G.,Lugar,Lugar; Richard G.,,REP,393960,1,,,1171553,0.873569004,,,,,
1108,Indiana,IN,S,,,,,,Party Votes:,REP,393960,,,,,,,,,,
1109,Indiana,IN,S,S6IN00142,,Steve,Osborn,Osborn; Steve,,LBT,*,,,,168820,0.125880706,,,,,8
1110,Indiana,IN,S,S6IN00167,,Mark ,Pool,Pool; Mark,,W,,,,,444,0.000331069,,,,,
1111,Indiana,IN,S,S6IN00159,,Jack H.,Baldwin,Baldwin; Jack H.,,W,,,,,294,0.000219221,,,,,
1112,Indiana,IN,S,,,,,,Senate Votes:,,393960,,,,1341111,,,,,,
1113,Indiana,IN,1,H4IN01012,(I),Peter J.,Visclosky,Visclosky; Peter J.,,DEM,55144,1,,,104195,0.696458053,,,,,
1114,Indiana,IN,1,,,,,,Party Votes:,DEM,55144,,,,,,,,,,
1115,Indiana,IN,1,H8IN01096,,Mark J.,Leyva,Leyva; Mark J.,,REP,8416,0.438105154,,,40146,0.268343059,,,,,
1116,Indiana,IN,1,H6IN01173,,Richard (Ric),Holtz,Holtz; Richard (Ric),,REP,4761,0.247839667,,,,,,,,,
1117,Indiana,IN,1,H6IN01165,,Lewis (149 Farmer),Hass,Hass; Lewis (149 Farmer),,REP,3576,0.186153045,,,,,,,,,
1118,Indiana,IN,1,H6IN01157,,Jayson,Reeves,Reeves; Jayson,,REP,2457,0.127902134,,,,,,,,,
1119,Indiana,IN,1,,,,,,Party Votes:,REP,19210,,,,,,,,,,
1120,Indiana,IN,1,H6IN01181,,Charles,Barman,Barman; Charles,,IND,,,,,5266,0.035198888,,,,,
1121,Indiana,IN,1,,,,,,District Votes:,,74354,,,,149607,,,,,,
1122,Indiana,IN,2,H4IN02101,,Joe,Donnelly,Donnelly; Joe,,DEM,30589,0.8296672,,,103561,0.53977098,,,,,
1123,Indiana,IN,2,H6IN02148,,Steve,Francis,Francis; Steve,,DEM,6280,0.1703328,,,,,,,,,
1124,Indiana,IN,2,,,,,,Party Votes:,DEM,36869,,,,,,,,,,
1125,Indiana,IN,2,H2IN03111,(I),J. Christopher,Chocola,Chocola; J. Christopher,,REP,25139,0.70112955,,,88300,0.46022902,,,,,
1126,Indiana,IN,2,H4IN02119,,Tony,Zirkle,Zirkle; Tony,,REP,10716,0.29887045,,,,,,,,,
1127,Indiana,IN,2,,,,,,Party Votes:,REP,35855,,,,,,,,,,
1128,Indiana,IN,2,,,,,,District Votes:,,72724,,,,191861,,,,,,
1129,Indiana,IN,3,H4IN04099,(I),Mark E.,Souder,Souder; Mark E.,,REP,39449,0.71344088,,,95421,0.542849503,,,,,
1130,Indiana,IN,3,H2IN03145,,William,Larsen,Larsen; William,,REP,15845,0.28655912,,,,,,,,,
1131,Indiana,IN,3,,,,,,Party Votes:,REP,55294,,,,,,,,,,
1132,Indiana,IN,3,H6IN03161,,Thomas E.,Hayhurst,Hayhurst; Thomas E.,,DEM,12556,0.663987308,,,80357,0.457150497,,,,,
1133,Indiana,IN,3,H6IN00027,,Kevin,Boyd,Boyd; Kevin,,DEM,2494,0.13188789,,,,,,,,,
1134,Indiana,IN,3,H6IN03187,,Thomas Allen,Schrader,Schrader; Thomas Allen,,DEM,1979,0.104653622,,,,,,,,,
1135,Indiana,IN,3,H6IN03195,,Edward W. ,Smith,Smith; Edward W. ,,DEM,1881,0.099471179,,,,,,,,,
1136,Indiana,IN,3,,,,,,Party Votes:,DEM,18910,,,,,,,,,,
1137,Indiana,IN,3,,,,,,District Votes:,,74204,,,,175778,,,,,,
1138,Indiana,IN,4,H2IN05025,(I),Steve,Buyer,Buyer; Steve,,REP,50695,0.729487438,,,111057,0.623765046,,,,,
1139,Indiana,IN,4,H4IN04156,,Mike ,Campbell,Campbell; Mike ,,REP,18799,0.270512562,,,,,,,,,
1140,Indiana,IN,4,,,,,,Party Votes:,REP,69494,,,,,,,,,,
1141,Indiana,IN,4,H4IN04149,,David Avram,Sanders ,Sanders ; David Avram,,DEM,7522,0.508827708,,,66986,0.376234954,,,,,
1142,Indiana,IN,4,H6IN04136,,Rick ,Cornstuble ,Cornstuble ; Rick ,,DEM,3828,0.258946087,,,,,,,,,
1143,Indiana,IN,4,H6IN04144,,Darin S.,Kinser,Kinser; Darin S.,,DEM,3433,0.232226206,,,,,,,,,
1144,Indiana,IN,4,,,,,,Party Votes:,DEM,14783,,,,,,,,,,
1145,Indiana,IN,4,,,,,,District Votes:,,84277,,,,178043,,,,,,
1146,Indiana,IN,5,H6IN05174,,Katherine Fox ,Carr,Carr; Katherine Fox ,,DEM,7039,0.384141017,,,64362,0.314069751,,,,,
1147,Indiana,IN,5,H6IN03179,,Michael ,Clements,Clements; Michael ,,DEM,4742,0.258786291,,,,,,,,,
1148,Indiana,IN,5,H6IN05166,,Mike ,Brown,Brown; Mike ,,DEM,4590,0.250491159,,,,,,,,,
1149,Indiana,IN,5,H6IN05182,,Thomas E. ,Williams,Williams; Thomas E. ,,DEM,1953,0.106581532,,,,,,,,,
1150,Indiana,IN,5,,,,,,Party Votes:,DEM,18324,,,,,,,,,,
1151,Indiana,IN,5,H2IN06023,(I),Dan,Burton,Burton; Dan,,REP,61150,0.839499732,,,133118,0.649581074,,,,,
1152,Indiana,IN,5,H4IN05070,,Clayton L. (C.L. Jim) ,Alfred,Alfred; Clayton L. (C.L. Jim) ,,REP,6869,0.094301286,,,,,,,,,
1153,Indiana,IN,5,H4IN05088,,Victor D.,Wakley,Wakley; Victor D.,,REP,4822,0.066198981,,,,,,,,,
1154,Indiana,IN,5,,,,,,Party Votes:,REP,72841,,,,,,,,,,
1155,Indiana,IN,5,H6IN05190,,Sheri Conover,Sharlow,Sharlow; Sheri Conover,,LBT,*,,,,7431,0.036261339,,,,,8
1156,Indiana,IN,5,H6IN05208,,John,Miller,Miller; John,,W(IND),,,,,18,8.78E-05,,,,,
1157,Indiana,IN,5,,,,,,District Votes:,,91165,,,,204929,,,,,,
1158,Indiana,IN,6,H8IN02060 ,(I),Mike ,Pence,Pence; Mike ,,REP,52188,0.861273393,,,115266,0.600099959,,,,,
1159,Indiana,IN,6,H6IN06024,,George T. ,Holland,Holland; George T. ,,REP,8406,0.138726607,,,,,,,,,
1160,Indiana,IN,6,,,,,,Party Votes:,REP,60594,,,,,,,,,,
1161,Indiana,IN,6,H6IN06149,,Barry A. ,Welsh,Welsh; Barry A. ,,DEM,23525,0.694998375,,,76812,0.399900041,,,,,
1162,Indiana,IN,6,H6IN06156,,Ralph ,Spelbring,Spelbring; Ralph ,,DEM,10324,0.305001625,,,,,,,,,
1163,Indiana,IN,6,,,,,,Party Votes:,DEM,33849,,,,,,,,,,
1164,Indiana,IN,6,,,,,,District Votes:,,94443,,,,192078,,,,,,
1165,Indiana,IN,7,H6IN10141,(I),Julia M.,Carson,Carson; Julia M.,,DEM,29503,0.813180453,,,74750,0.537560948,,,,,
1166,Indiana,IN,7,H6IN07295,,Kris ,Kiser,Kiser; Kris ,,DEM,4052,0.111683801,,,,,,,,,
1167,Indiana,IN,7,H6IN07329,,Bob,Hidalgo,Hidalgo; Bob,,DEM,1690,0.046580855,,,,,,,,,
1168,Indiana,IN,7,H6IN07345,,Joseph Charles (Hippie Joe); III,Stockett,Stockett; Joseph Charles (Hippie Joe); III,,DEM,730,0.020120724,,,,,,,,,
1169,Indiana,IN,7,H6IN07337,,Pierre Quincy ,Pullins,Pullins; Pierre Quincy ,,DEM,306,0.008434167,,,,,,,,,
1170,Indiana,IN,7,,,,,,Party Votes:,DEM,36281,,,,,,,,,,
1171,Indiana,IN,7,H6IN07352,,Eric ,Dickerson,Dickerson; Eric ,,REP,11336,0.540865499,,,64304,0.462439052,,,,,
1172,Indiana,IN,7,H6IN07303,,Ronald V.,Franklin,Franklin; Ronald V.,,REP,4516,0.215468295,,,,,,,,,
1173,Indiana,IN,7,H6IN07311,,John ,Bauer,Bauer; John ,,REP,3834,0.182928575,,,,,,,,,
1174,Indiana,IN,7,H6IN07360,,Michael A. ,Simpson,Simpson; Michael A. ,,REP,1273,0.060737631,,,,,,,,,
1175,Indiana,IN,7,,,,,,Party Votes:,REP,20959,,,,,,,,,,
1176,Indiana,IN,7,,,,,,District Votes:,,57240,,,,139054,,,,,,
1177,Indiana,IN,8,H6IN08210,,Brad ,Ellsworth,Ellsworth; Brad ,,DEM,45765,1,,,131019,0.610176832,,,,,
1178,Indiana,IN,8,,,,,,Party Votes:,DEM,45765,,,,,,,,,,
1179,Indiana,IN,8,H4IN08108,(I),John N.,Hostettler,Hostettler; John N.,,REP,32018,1,,,83704,0.389823168,,,,,
1180,Indiana,IN,8,,,,,,Party Votes:,REP,32018,,,,,,,,,,
1181,Indiana,IN,8,,,,,,District Votes:,,77783,,,,214723,,,,,,
1182,Indiana,IN,9,H8IN09032,,Baron P.,Hill,Hill; Baron P.,,DEM,53883,0.791628713,,,110454,0.500133575,,,,,
1183,Indiana,IN,9,H6IN09085,,Gretchen,Clearwater,Clearwater; Gretchen,,DEM,9415,0.138321629,,,,,,,,,
1184,Indiana,IN,9,H0IN09039,,Lendall B.,Terry,Terry; Lendall B.,,DEM,2501,0.036743749,,,,,,,,,
1185,Indiana,IN,9,H6IN09101,,John (Cosmo),Hockersmith,Hockersmith; John (Cosmo),,DEM,2267,0.033305909,,,,,,,,,
1186,Indiana,IN,9,,,,,,Party Votes:,DEM,68066,,,,,,,,,,
1187,Indiana,IN,9,H2IN09084,(I),Michael E.,Sodrel,Sodrel; Michael E.,,REP,30273,0.804362844,,,100469,0.454921689,,,,,
1188,Indiana,IN,9,H6IN09093,,Sam,Schultz,Schultz; Sam,,REP,7363,0.195637156,,,,,,,,,
1189,Indiana,IN,9,H6IN09127,,Donald W.,Mantooth,Mantooth; Donald W.,,W(REP),,,,,33,0.000149423,,,,,
1190,Indiana,IN,9,,,,,,Party Votes:,REP,37636,,,,,,,,,,
1191,Indiana,IN,9,H6IN09119,,D. Eric,Schansberg,Schansberg; D. Eric,,LBT,*,,,,9893,0.044795313,,,,,8
1192,Indiana,IN,9,,,,,,District Votes:,,105702,,,,220849,,,,,,
1193,Indiana,IN,H,,,,,,House Votes:,,731892,,,,1666922,,,,,,8
1194,Iowa,IA,1,H6IA01098,,Bruce,Braley,Braley; Bruce,,DEM,10489,0.360483899,,,114322,0.550628308,,,,,
